,Adjusted net national income (current US$),Consumer price index (2010 = 100),Control of Corruption: Estimate,"Current account balance (BoP, current US$)","Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (current US$),GDP growth (annual %),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Government Effectiveness: Estimate,"Government expenditure on education, total (% of GDP)",Gross national expenditure (current US$),Gross value added at basic prices (GVA) (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (annual % growth)","Inflation, consumer prices (annual %)","Manufacturing, value added (annual % growth)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports from high-income economies (% of total merchandise imports),"Net capital account (BoP, current US$)","Net financial account (BoP, current US$)","Net primary income (BoP, current US$)","Net secondary income (BoP, current US$)",Political Stability and Absence of Violence/Terrorism: Estimate,Population growth (annual %),"Primary income payments (BoP, current US$)","Primary income receipts (BoP, current US$)",Unemployment with advanced education (% of total labor force with advanced education),Unemployment with basic education (% of total labor force with basic education),Unemployment with intermediate education (% of total labor force with intermediate education),"Unemployment, total (% of total labor force) (national estimate)",Voice and Accountability: Estimate,Classes
214,361503537885.292,137.936373936063,-0.529578149318695,-5942749346.45914,99629891574.3075,-47213805297.93381,5.714733134832457,15.579194708550247,61395637111.889534,0.0356624871492386,3.88108062744141,441301153557.2781,587112763686.3466,135073897385.52097,8.529410724174397,3.92718022100332,8.882351741804143,71.52961150119664,48.80588519257503,79869692.9820897,-5088649769.17169,3322997983.99419,29501256464.7545,-0.984003067016602,1.49455716704944,8508965318.00797,11831963302.0022,4.579,2.857,6.275,3.398,-0.15458419919014,2
215,569915124774.172,123.925480416606,0.546425759792328,-8515000000.0,407760000000.0,22599400124.958683,6.934980383870652,18.745282753556985,127720259800.80943,0.254857361316681,4.9414005279541,658746736286.7424,592887210576.8475,415838000000.0,2.021002246899357,5.05502704719272,-2.152638136037765,87.04309252524358,76.59074333241308,5102000000.0,-2865000000.0,-30952000000.0,-437000000.0,0.4918013215065,-0.401728616642455,46018000000.0,15066000000.0,1.771,8.114,3.958,3.363,0.579481720924377,1
216,200174696009.594,112.010549789253,0.74234664440155,-2986907577.70558,115402230819.4806,-7212414278.829342,5.737437218543391,18.693849161944176,47769297434.75504,0.953686892986298,4.71190643310547,262747253684.72836,221255345714.7484,125250242095.7428,6.167429724163995,1.26565719069044,6.333515947975172,87.25382943028274,82.99901658254836,4370296590.62051,1939305107.72013,-3082766976.04611,6861103698.55698,0.937251269817352,0.626850165433157,12836859792.7128,9754004448.84559,5.289,6.649,7.927,6.577,1.24693858623505,2
217,129445374904.435,115.041180060887,0.77996701002121,26319230769.2308,115914835164.8356,44345054945.05495,1.6268467246828775,16.648944789930077,29923483040.618134,1.07645797729492,3.2336699962616,135386954609.79094,178800483899.43732,74332692307.69229,0.664995050853932,2.30446565742003,3.873067012608672,56.55721590868227,61.49559859010465,-144505494.505495,24518956043.956,-2762912087.91209,-15262912087.9121,0.833261430263519,-2.64853183197257,13128296703.2967,10365384615.3846,0.28,0.05,0.19,0.14,-1.17388951778412,1
218,233181340765.208,133.455469478653,-0.0609265565872192,-20626953524.4988,123648220611.86427,-16208663698.855188,5.708894557663214,17.88086147909098,51105333912.44196,-0.163205832242966,3.2530517578125,302018908200.7886,258327037890.673,145538466048.375,1.0115085831068171,5.05232876096582,-8.058569529357413,80.97854769239137,76.34482336361367,6109702739.82802,-17333960156.3864,-5713272761.92025,1263031148.20439,0.581680297851563,-0.746036478523061,13482487832.705,7768954306.97729,2.088,13.208,5.113,5.59,0.59418797492981,2
219,1323903854187.55,199.372063343799,-0.920365571975708,122113790000.0,631691340000.0,169582767061.80087,5.614290375783455,17.32939133005654,318322216082.4283,-0.210496202111244,3.70146751403809,1648765924053.3137,1648459597199.3486,504752510000.0,5.312838255500665,6.69445891957637,5.9780732837255215,55.16074313716205,51.62482541546039,124740000.0,122490020000.0,-43015990000.0,-4825030000.0,-0.707901835441589,0.0397933936830454,124806890000.0,81790910000.0,4.663,11.213,4.126,4.715,-1.101229429245,2
220,8997489877.93417,165.297890975286,0.573205888271332,-1209211265.58443,2130944925.821812,-1726787553.7817783,10.87577125069727,16.97938560332041,1876989126.7141995,0.22790738940239,5.59065008163452,12781303887.986624,10187084119.27356,4096563483.470607,13.399731664682449,-0.391346748300791,10.589616416446376,31.650280731544928,24.858117913679724,379977414.858414,-804575748.566723,-219647912.551705,756407292.064362,0.0719058215618134,2.3717515483557,240737657.917337,21089745.365632,17.769,15.221,23.306,15.793,-0.955476522445679,3
221,594398239743.762,126.231136275934,0.282737106084824,44323517249.4953,314172592633.323,73485768182.5648,4.326104675858431,23.804368953251327,208087347056.2784,0.465890735387802,5.13781023025513,800670347717.5631,821394902420.368,225477684599.8175,1.1269746576395503,3.06328988941547,8.166737154166654,51.65227470106252,57.88034272496249,-1317733333.33333,41577015305.7249,15209139850.9405,-44371390784.0109,-0.591131269931793,-0.129847471045763,12461843717.6085,27670983568.549,8.798,4.076,7.107,6.621,-1.60165119171143,1
222,23712074299.791,114.474038812672,0.0421113222837448,-3327280244.48756,7261317869.853853,-5498031285.645289,6.539673725974197,15.046031078631172,4148060880.4914174,0.0218494012951851,5.58935451507568,33067168015.54756,24888184950.27349,13422292517.10133,7.842787815690727,2.18032278088147,6.688700026575575,33.24740646139882,53.69705881451296,220550648.514979,-3095126883.46328,-662943524.229843,2833694402.75994,-0.179818049073219,2.64538054494311,1144716872.44733,481773348.217484,17.057,3.339,5.929,2.863,0.18804606795311,3
223,50790254320.7757,152.241431604489,-0.458568871021271,-2654390085.47098,34668277224.08099,-5044173854.253546,7.725947776740313,16.8402804240238,10626397064.667658,0.0126691851764917,3.29965996742249,68145245427.6283,52174871398.11602,42532459699.00041,9.019474180564076,4.08510285335102,5.211199610505318,68.32103676781821,63.67996306115036,-30148494.7816605,-2474333029.8004,-2423066827.20512,5209792389.44846,-0.085266187787056,-0.943688169512831,3056522065.52391,633455238.318791,8.458,10.034,10.715,10.061,-0.12786765396595,2
224,276441220735.455,116.829758470318,2.13980793952942,76374226203.0296,927283553945.592,149453026201.29916,8.882353996645321,10.779339480775224,45682528174.90061,2.25011277198792,2.83360004425049,268420069327.26355,401222047469.15295,847221600565.6959,13.483413560622438,2.30485959040484,13.299920573479596,53.52681053461578,55.65275401259604,-84127461.2874555,74674763363.8925,-69391035740.4262,-3687727176.86612,1.44232499599457,-4.17033630017526,215606470741.481,146215435001.055,4.527,5.49,4.57,4.64,-0.140219897031784,1
225,94707685029.4946,121.276123953656,0.211424857378006,-4654508060.03611,114094436523.1171,-94757605.4224791,4.7891464594186175,21.126795347668985,25051410797.23603,0.491847693920136,4.39646053314209,118671240148.00584,105814360957.49445,117588685875.516,9.684202389804229,3.14960629921268,11.112998833310186,90.60967176530704,87.27934503023843,1377935728.67241,-3453817151.13909,-3793714858.23616,-1160255118.1458,0.617806434631348,-0.212358807611049,8323592913.593,4529880377.68109,3.073,42.755,6.437,6.894,0.904963314533234,1
226,49526101070.4341,113.117909327683,0.693418622016907,2072569848.56246,54128497891.17145,3611098953.337151,8.228499885784984,20.748308051047267,12829135651.057934,1.13862144947052,5.6695818901062,58221101407.75101,54284832843.70455,51353119946.63826,9.123754586553147,1.9170650608926,10.725503023683672,82.94929326417912,76.26543909755593,193310627.759669,2122727476.46022,-890497092.382104,-702810445.34098,0.755461394786835,0.268851969969908,3356607473.83326,2466110381.45115,3.333,9.113,5.406,4.747,0.905274868011475,1
227,339552672450.42,171.60240433954,-0.034114234149456,15500460921.8416,142224793481.8253,25786894131.33909,4.70306206389499,19.35132337716453,81298356454.94745,-0.0710126981139183,6.56205987930298,395816634157.5664,378606657000.5443,124296327238.3661,6.1806586830496,4.61167217803206,6.690558024713212,47.45151597461122,51.456000069559416,15219058.4922101,17152130332.3311,-8085775265.46077,-2428005321.61781,-0.750981390476227,0.998920418563044,19428909016.7861,11343133751.3253,16.112,32.76,32.852,28.77,0.770391166210175,2
228,1191011399598.2,114.024422110457,0.71550315618515,10892992386.7245,569329703757.2874,13900746864.340862,6.403173614845414,21.23170442366378,306936486089.14233,0.909273445606232,4.58532047271729,1431750906740.287,1307936920120.134,544233710740.8379,3.7616095394189983,3.0931351197642,13.08287471965268,80.62533468364738,71.14401363625174,12659971423.2325,27764174206.8543,11126950629.4373,-14199446411.9047,0.509131908416748,0.105799194264084,64842063719.6969,75970219196.7533,9.214,20.973,16.063,14.781,1.00015807151794,1
229,80018415420.4858,176.681451206782,-0.356352984905243,-3284272217.68832,15089492255.271273,-6545692561.491174,3.512224555497781,9.458005313692334,8374879191.082101,-0.114498667418957,1.50754845142365,95093736651.9038,83629268435.02582,23601271351.99345,5.727217614079066,7.01478071238157,7.4001214921066065,71.61536024235248,38.81771415541743,25121615.6711219,-4210936985.48098,-1959282389.48918,5227506879.03381,-0.376803755760193,1.07544995696428,2075238146.48655,115955756.997373,7.652,3.656,8.427,5.365,-0.0740992426872253,3
230,1935667027.22924,632.494660552573,-0.418640315532684,176057908.068568,2306185209.150197,617392549.1100259,-2.435385836128376,13.324439256232804,582060940.1049093,-0.680655121803284,3.80620574951172,3733130522.612776,3011995634.5177665,2276307830.294321,-10.933129932527024,59.1196626251977,-19.73278179712345,89.62837918640035,60.77981703297722,36977861.3825517,335572281.818191,-393167105.393604,146180529.212695,0.348301738500595,0.970459647008266,399894077.820531,6726972.42692705,3.606,9.141,5.377,7.917,0.370178371667862,3
231,539858010828.979,113.461278849041,2.09889101982117,43475444176.5659,372163454000.8631,30369261806.341595,6.147024647080187,25.650672060698167,164091185504.6186,1.61247062683105,6.67996120452881,609345694263.1265,568163714143.0337,316919427839.4043,7.881877623825332,2.16319736447153,17.87331500655857,85.43951504688695,87.43094598314663,116309399.613067,49913248110.1188,24212773749.7628,-11768810562.8178,1.01436281204224,0.600591532839468,48585845820.7053,72798506615.2771,4.312,27.589,6.668,8.722,1.49325942993164,1
232,606111972184.517,99.3992842451935,1.95900893211365,72055377185.4177,747233748355.7461,100203417972.57928,5.391888041414731,11.94382258347838,97152102424.27838,1.99303758144379,5.04434299468994,713205369249.9193,790542845027.6536,662278713560.262,13.564096210870275,0.581814168489856,18.89692932048213,81.68261984465414,76.60448203134152,-21329443718.105,70611143704.6172,-12969530588.7668,-12899657610.0671,1.11522209644318,0.765501039496593,181186209764.577,168216679175.81,3.458,9.482,5.164,5.097,1.54160118103027,1
233,9055722664.39267,148.56753447088,-1.35408008098602,734734978.324859,4217810144.3055897,-2096994831.4815388,9.400000000227465,10.88425278725082,972813327.615098,-0.646949529647827,5.53748321533203,11272985316.809402,8080379525.769641,4493724398.351506,13.819263420493158,6.00458082322139,4.999984249769256,46.39427735106374,26.501692469453285,266632511.14,794792965.425054,1821073214.08813,1010649232.37077,-0.676817953586578,2.14442565988658,235410265.217456,2056483479.30559,6.63,6.42,7.32,6.9,-1.70155775547028,3
234,386826546804.11,113.689320040059,-0.478348255157471,-10268492567.6364,310748391600.52924,164586568.26622733,1.4920952354582084,18.25816527745449,92307452713.10307,0.221190869808197,2.98618507385254,501451929980.0016,587112763686.3466,328460322845.5557,3.6704908750247967,1.23039541318419,4.927640454060153,57.63729672942039,51.56150619821143,-19073956.6409868,-2136557997.67588,-17568752053.1155,7443438677.39012,-0.568726181983948,0.175345074912752,32345450195.9657,14776698142.8502,2.527,0.947,1.503,1.215,-0.789982855319977,2
235,7389560187.73252,120.045614301506,-0.69167947769165,-20737721.1240914,2005388033.553322,-747144417.3638362,5.991569146039424,13.138654435086885,1109311328.0669568,-0.686524271965027,4.23118162155151,9190256560.602297,7610111098.869202,2630262510.69712,5.694836263846753,4.18621506523573,11.120525428137256,11.124193057062527,44.01665890304969,372750162.518587,355702348.591954,42755157.0176026,604136756.019697,-0.695711433887482,2.36733896209991,241073026.29413,283828183.311732,14.564,1.339,4.038,2.056,-0.796347439289093,3
236,20708680377.9956,146.995044259351,-0.299970984458923,2695150532.01844,12044586638.27507,6847453341.926842,-1.0374468068052494,16.62553567460864,132826337876.32098,0.154986903071404,3.00878000259399,772938959503.2274,23242362235.507584,9464155919.550585,-0.7789789226129074,2.05922746915458,-0.0291205794698896,62.35808389314427,67.36123904061138,6677375.72370277,2568184900.10184,-325800094.412525,114719813.294026,0.239029332995415,0.493855744994371,828223387.407496,502423292.994971,2.353,5.095,4.112,4.446,0.664211511611938,2
237,600186412689.749,314.806147234679,-0.407550573348999,-7232000000.0,292818000000.0,3320029890.1474376,11.439384744642098,12.94541329951922,106134945586.68936,-0.118561923503876,2.84528303146362,816545228389.471,733135095263.4048,300998000000.0,12.9909508209403,19.5964926913324,18.644779145786305,64.03800922316934,54.70496135196819,-64000000.0,-5652000000.0,-10679000000.0,948000000.0,-1.1367609500885,0.910444902564511,17403000000.0,6724000000.0,12.448,10.974,13.497,11.969,-0.859696805477142,3
238,30031521812.2183,185.892180700766,-1.03053748607635,-4094991010.46537,6194695558.23066,-4112443497.3702,3.5365803407029404,9.931596126598986,4023313562.37077,-0.600183427333832,2.63593602180481,42994403001.57385,37608748536.6483,12017049216.73354,3.470761651452364,2.20457204757414,2.205173995615681,60.00257092287619,27.246482241725424,152463927.695719,-2718876316.67737,-1310259691.2886,1727362648.03746,-0.937743246555328,3.211427903809,1330882957.07164,20623265.7830309,10.01,1.549,5.54,3.422,-0.82360178232193,3
239,163914375539.316,316.447595987548,-0.786468088626862,-3882000000.0,95500000000.0,-2639467167.804196,3.445625582711102,17.742171907532203,35442802217.63471,-0.438858985900879,5.74071836471558,202405326738.73956,171688541774.7418,104004000000.0,2.276583290378383,9.36313917695223,1.9793224482548908,45.11282494516481,55.56059641965238,15000000.0,-2041000000.0,-5833000000.0,4622000000.0,-1.12695300579071,-0.702971857967563,19829000000.0,13996000000.0,9.026,11.734,10.143,9.834,0.0710949152708054,3
240,318727473453.759,112.127688110545,1.15014326572418,6225268900.867755,258760662354.32935,88351313900.61267,4.354755299213053,14.450109661938669,50499233955.07148,1.36593055725098,3.89549994468689,270517451272.9748,587112763686.3466,252109332967.89523,2.6269611581587924,-0.0138599444012243,11.230495884263108,36.15124606652356,45.0457833471549,417264845.36171037,4991105834.860533,-649808488.401941,-391902682.6399704,0.597461223602295,0.834812788038646,42239209377.78511,41623537315.18278,4.214,0.249,5.471,3.105,-1.19166457653046,1
241,2397401605824.53,123.848714629185,1.64092922210693,-14885573468.605,1222900876200.902,-4838632402.375135,8.674904114425729,22.27225940959135,699684400570.4006,1.24177372455597,5.32736825942993,3146344789021.078,2814928728103.308,1210581820224.737,-0.2977854098843977,2.51837109614213,1.5683253219522726,82.62341611805083,70.48415575289846,-3070895252.86608,-23180473899.4429,17038414431.6131,-27204629444.7694,0.4898921251297,-0.0819372405302065,276677454395.965,293715868827.578,2.48,6.518,4.002,3.737,1.26468479633331,1
242,19593000990250.4,124.266413825838,1.01972794532776,-831453000000.0,3644249000000.0,-858239000000.0,5.945484761221721,14.438170142012153,3366271000000.0,1.29951977729797,5.43544006347656,24452269000000.0,22485863476000.0,4335901000000.0,3.2544306597726944,4.69785886363742,6.789701452132874,60.39028228481818,50.23157142053771,-2511000000.0,-788828000000.0,149928000000.0,-139801000000.0,-0.0148778762668371,0.156747054750178,927297000000.0,1077225000000.0,3.576,8.056,7.076,5.349,0.878146708011627,1
243,49994553832.2173,239.976021238332,1.5862535238266,-1555184131.84813,20627379922.77593,4021132727.331173,5.27655886746021,13.835809997370385,7980540587.755856,0.799935340881348,4.41334009170532,57391135523.91099,54342259523.98447,22260401559.26875,6.760364470965413,7.74791402314762,7.57991136115821,23.12122061835389,29.00468729103754,-29980705.656713,-183289970.825511,-6034999557.45272,77837504.6446239,1.04582393169403,-0.0824466091158564,7135116203.47685,1100116646.02413,3.006,10.407,6.223,9.301,1.28700017929077,2
244,49922061225.8116,355.018882210761,-0.829331040382385,-4893938424.3521,18997216313.427,-11480513578.359774,7.403368136390824,16.585700531458116,11543749569.855171,-0.26617369055748,5.36828899383545,81253715383.71753,64700008897.93269,30130112661.506542,8.362793300791367,10.849239750812,8.302128300093798,5.0170826569210965,29.963114038250648,32231713.2311207,-6385019572.86312,359810313.638465,6238957923.7275,-0.252974152565002,1.97570606573325,2194221950.47734,2554032264.1158,1.509,9.284049586776858,6.222,5.293,-1.39761197566986,2
245,354707430098.717,2740.27398467096,-1.62249159812927,-3870000000.0,29291000000.0,-70922056745.48868,-3.894386474506618,14.603353775764033,70440637790.01305,-1.87447190284729,6.87468004226685,553281375513.1918,429744677604.1501,33335000000.0,-5.84251265566364,254.948534781816,-7.224502916394186,33.36900541653871,25.254768388095737,-3980000000.0,-6664000000.0,-6918000000.0,174000000.0,-1.45388782024384,-1.02517870784193,7525000000.0,607000000.0,5.76,3.943,5.744,7.53,-1.61752390861511,3
246,296054908425.414,171.880422664063,-0.307860314846039,-4628000000.0,341108000000.0,277738790.2572182,2.561564106709852,9.611416439549831,35191006509.98067,0.243394657969475,2.94788694381714,360693476566.7815,334080326097.904,356058000000.0,3.577998340264571,1.83471554810444,6.053330402170815,67.87019664174827,47.09721518609279,417264845.36171037,-16605000000.0,-16749000000.0,10322000000.0,-0.118189707398415,0.84418167703331,17731000000.0,982000000.0,3.414,2.016,2.824,2.385,-1.30968391895294,2
247,11969103804.6004,299.818966181342,-0.759727835655212,2629551251.44439,11740148622.69819,4026777847.896297,6.234922041900589,11.531031546210054,2547944807.2174487,-0.841101825237274,3.10643219947815,17432935865.73251,21161677947.590546,9412059412.50259,7.135646782781691,22.0207676245778,13.09797494417566,59.550774762235335,31.775062833733976,77113821.260543,2901756513.19309,-1708666304.6201,301462041.248826,0.0523477457463741,2.84080597789489,1721293394.74539,12627090.1252894,7.455,4.291,9.502,5.195,-0.369447886943817,3
